,date,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,state,county,city,latitude,longitude,notes,fatalities,days_since_last
400,2020-12-10,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 10 December 2020, people protested across Minsk, demanding regime change and prosecution of police violence. [size=no report]",0,-1 days +00:00:00.000000000
401,2020-12-10,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Zhodzina,54.0999,28.3392,"On 10 December 2020, people protested in Zhodzina in solidarity with the arrested anarchists. [size=no report]",0,-1 days +00:00:00.000000000
402,2020-12-10,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Navapolatsk,Navapolatsk,55.5350,28.6434,"On 10 December 2020, people protested in Navapolatsk, demanding the resignation of president Lukashenko and that their civil and political rights be respected. [size=no report]",0,-5 days +00:00:00.000000000
403,2020-12-10,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Smalyavichy,54.0249,28.0894,"On 10 December 2020, people protested in Smalyavichy, demanding the prosecution of police violence and showing support to independent media. [size=no report]",0,-2 days +00:00:00.000000000
404,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Slutsk,Slutsk,53.0274,27.5597,"On 9 December 2020, people protested in Slutsk, demanding regime change. [size=no report]",0,-37 days +00:00:00.000000000
405,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Zhodzina,54.0999,28.3392,"On 9 December 2020, people protested in Zhodzina, demanding regime change. [size=no report]",0,-1 days +00:00:00.000000000
406,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),Students (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 9 December 2020, people, including students of the Belarusian State University, protested across Minsk, demanding new elections and the stopping of police violence. [size=no report]",0,-1 days +00:00:00.000000000
407,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Minsk,Pryluki,53.7938,27.4559,"On 9 December 2020, people protested in Pryluki, demanding regime change. [size=no report]",0,-31 days +00:00:00.000000000
408,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Chervyen,Smilavicy,53.7495,28.0125,"On 9 December 2020, people protested in Smilavicy, demanding regime change. [size=no report]",0,-1 days +00:00:00.000000000
409,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Barysaw,Barauliany,54.4962,28.3444,"On 9 December 2020, people protested in Barauliany, demanding regime change. [size=no report]",0,-3 days +00:00:00.000000000
410,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Barysaw,Kopishche,53.9586,27.6704,"On 9 December 2020, people protested in Kopishche, demanding regime change. [size=no report]",0,-11 days +00:00:00.000000000
411,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Salihorsk,Salihorsk,52.7876,27.5415,"On 9 December 2020, people protested in Salihorsk, demanding regime change. [size=no report]",0,-2 days +00:00:00.000000000
412,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Vitebsk,Vitebsk,55.1904,30.2049,"On 9 December 2020, people protested in Vitebsk, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-1 days +00:00:00.000000000
413,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 9 December 2020, people protested in Grodno, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-3 days +00:00:00.000000000
414,2020-12-09,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Dzyarzhynsk,53.6832,27.1380,"On 9 December 2020, people protested in Dzyarzhynsk, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-1 days +00:00:00.000000000
415,2020-12-08,Strategic developments,Disrupted weapons use,Police Forces of Belarus (1994-),,State Forces,Unidentified Armed Group (Belarus),,Political Militias,MILITARY VERSUS POLITICAL MILITIA,Vitebsk,Vitebsk,Vitebsk,55.1904,30.2049,"Defusal: On 8 December 2020, an explosive device was found near a railway station in Vitebsk.",0,-1 days +00:00:00.000000000
416,2020-12-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 8 December 2020, people protested in Gomel, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-2 days +00:00:00.000000000
417,2020-12-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 8 December 2020, people protested across Minsk, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-1 days +00:00:00.000000000
418,2020-12-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Dzyarzhynsk,53.6832,27.1380,"On 8 December 2020, people protested in Dzyarzhynsk, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-1 days +00:00:00.000000000
419,2020-12-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Babruysk,Babruysk,53.1384,29.2214,"On 8 December 2020, people protested in Babruysk, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-2 days +00:00:00.000000000
420,2020-12-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Chervyen,Smilavicy,53.7495,28.0125,"On 8 December 2020, people protested in Smilavicy, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-2 days +00:00:00.000000000
421,2020-12-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Minsk,Zaslawye,53.9998,27.2768,"On 8 December 2020, people protested in Zaslawye, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-2 days +00:00:00.000000000
422,2020-12-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Smalyavichy,54.0249,28.0894,"On 8 December 2020, people protested in Smalyavichy, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-9 days +00:00:00.000000000
423,2020-12-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Smarhon,Smarhon,54.4798,26.3957,"On 8 December 2020, people protested in Smarhon, demanding regime change, the prosecution of police violence, and the resignation of president Lukashenko. [size=no report]",0,-23 days +00:00:00.000000000
424,2020-12-08,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Zhodzina,54.0999,28.3392,"On 8 December 2020, people protested in Zhodzina, demanding the resignation of president Lukashenko. [size=no report]",0,-1 days +00:00:00.000000000
425,2020-12-07,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Salihorsk,Salihorsk,52.7876,27.5415,"On 7 December 2020, pensioners protested in Salihorsk in solidarity with doctors. [size=no report]",0,-1 days +00:00:00.000000000
426,2020-12-07,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Barysaw,Barysaw,54.2279,28.5050,"On 7 December 2020, people protested in Barysaw, demanding regime change and showing solidarity with the arrested protesters and political prisoners. [size=no report]",0,-1 days +00:00:00.000000000
427,2020-12-07,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Navahrudak,Navahrudak,53.5942,25.8191,"On 7 December 2020, people protested in Navahrudak, demanding regime change and unity of the protest movement. [size=no report]",0,-1 days +00:00:00.000000000
428,2020-12-07,Protests,Protest with intervention,Protesters (Belarus),Labour Group (Belarus); Health Workers (Belarus); Civilians (Belarus); Journalists (Belarus),Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 7 December 2020, several hundred pensioners and doctors marched through Minsk, demanding new elections, the resignation of president Lukashenko, and the release of political prisoners and arrested protesters. Around 8 protesters were arrested, as well as two journalists covering the event. One protester was hospitalized after the short detention. [size=several hundreds]",0,-1 days +00:00:00.000000000
429,2020-12-07,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Vitebsk,Vitebsk,55.1904,30.2049,"On 7 December 2020, pensioners protested in Vitebsk against illegal court rulings. [size=no report]",0,-1 days +00:00:00.000000000
430,2020-12-07,Protests,Peaceful protest,Protesters (Belarus),Labour Group (Belarus),Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Brest,Brest,52.0975,23.6878,"On 7 December 2020, pensioners protested in Brest against violence and impunity of the police. [size=no report]",0,-1 days +00:00:00.000000000
431,2020-12-07,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Zhodzina,54.0999,28.3392,"On 7 December 2020, people protested in Zhodzina, demanding regime change. [size=no report]",0,-1 days +00:00:00.000000000
432,2020-12-07,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Dzyarzhynsk,53.6832,27.1380,"On 7 December 2020, people protested in Dzyarzhynsk, demanding regime change. [size=no report]",0,-1 days +00:00:00.000000000
433,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Minsk,Scomyslica,53.8240,27.4504,"On 6 December 2020, people protested in Scomyslica, demanding new elections. [size=no report]",0,-22 days +00:00:00.000000000
434,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Salihorsk,Salihorsk,52.7876,27.5415,"On 6 December 2020, people protested in Salihorsk, demanding new elections. [size=no report]",0,-20 days +00:00:00.000000000
435,2020-12-06,Protests,Excessive force against protesters,Protesters (Belarus),Civilians (Belarus); Journalists (Belarus),Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Minsk,City of Minsk,Minsk,53.9000,27.5667,"On 6 December 2020, thousands of people protested across Minsk, demanding new elections, the release of political prisoners, the stopping of police violence, and the imprisonment of president Lukashenko. Around 300 people, including one journalist covering the event, were arrested. At least six people were hospitalized, having received injuries from rubber bullets. [size=thousands]",0,-1 days +00:00:00.000000000
436,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Brest,Pruzhany,Pruzhany,52.5560,24.4573,"On 6 December 2020, people protested in Pruzhany, demanding new elections. [size=no report]",0,-4 days +00:00:00.000000000
437,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Barysaw,Barauliany,54.4962,28.3444,"On 6 December 2020, people protested in Barauliany, demanding new elections. [size=no report]",0,-4 days +00:00:00.000000000
438,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Barysaw,Barysaw,54.2279,28.5050,"On 6 December 2020, people protested in Barysaw, demanding new elections. [size=no report]",0,-2 days +00:00:00.000000000
439,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Mogilev,Mogilev,Mogilev,53.9168,30.3449,"On 6 December 2020, people protested in Mogilev, demanding new elections. [size=no report]",0,-7 days +00:00:00.000000000
440,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Dzyarzhynsk,53.6832,27.1380,"On 6 December 2020, people protested in Dzyarzhynsk, demanding new elections. [size=no report]",0,-2 days +00:00:00.000000000
441,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Gomel,Gomel,Gomel,52.4345,30.9754,"On 6 December 2020, around 20 people protested in Gomel, demanding new elections. The demonstrators dispersed due to the threat of police intervention. [size=around 20]",0,-3 days +00:00:00.000000000
442,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Lida,Lida,53.8833,25.2997,"On 6 December 2020, people protested in Lida, demanding new elections. [size=no report]",0,-7 days +00:00:00.000000000
443,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Myadzyel,Myadzyel,54.8789,26.9371,"On 6 December 2020, people protested in Myadzyel, demanding new elections. [size=no report]",0,-14 days +00:00:00.000000000
444,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Navahrudak,Navahrudak,53.5942,25.8191,"On 6 December 2020, people protested in Navahrudak, demanding new elections. [size=no report]",0,-1 days +00:00:00.000000000
445,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Maladzyechna,Radaskovicy,54.1594,27.2358,"On 6 December 2020, people protested in Radaskovicy, demanding new elections. [size=no report]",0,-7 days +00:00:00.000000000
446,2020-12-06,Protests,Protest with intervention,Protesters (Belarus),,Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Minsk,Lahoysk,Lahoysk,54.2064,27.8512,"On 6 December 2020, people protested in Lahoysk, demanding new elections. Between 8 and 12 people were arrested. [size=no report]",0,-2 days +00:00:00.000000000
447,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Vitebsk,Vitebsk,Vitebsk,55.1904,30.2049,"On 6 December 2020, people protested in Vitebsk, demanding new elections. [size=no report]",0,-2 days +00:00:00.000000000
448,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Smalyavichy,Zhodzina,54.0999,28.3392,"On 6 December 2020, people protested in Zhodzina, demanding new elections. [size=no report]",0,-1 days +00:00:00.000000000
449,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Dzyarzhynsk,Fanipol,53.7465,27.3340,"On 6 December 2020, people protested in Fanipol, demanding new elections. [size=no report]",0,-7 days +00:00:00.000000000
450,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Grodno,Vawkavysk,Jatviez,53.1718,24.4027,"On 6 December 2020, people protested in Jatviez, demanding new elections. [size=no report]",0,
451,2020-12-06,Protests,Peaceful protest,Protesters (Belarus),,Protesters,,,NaN,SOLE PROTESTER ACTION,Minsk,Kalodziscy,Kalodziscy,53.9410,27.7717,"On 6 December 2020, people protested in Kalodziscy, demanding new elections. [size=no report]",0,-27 days +00:00:00.000000000
452,2020-12-06,Protests,Protest with intervention,Protesters (Belarus),Civilians (Belarus); Journalists (Belarus),Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Grodno,Hrodna,Grodno,53.6884,23.8258,"On 6 December 2020, around 50 people protested in Grodno, demanding new elections. Two journalists covering the event were arrested. One person was arrested by the police with the help of individuals in plain clothes (likely police officers). The protest was dispersed by the threat of the police. [size=around 50]",0,-1 days +00:00:00.000000000
453,2020-12-06,Protests,Protest with intervention,Protesters (Belarus),,Protesters,Police Forces of Belarus (1994-),,State Forces,MILITARY VERSUS PROTESTERS,Brest,Brest,Brest,52.0975,23.6878,"On 6 December 2020, people protested in Brest, demanding new elections and commemorating the victims of police violence. At least one person was arrested. [size=no report]",0,-1 days +00:00:00.000000000
